------------------------------------------------------------
Client connecting to 10.2.0.2, TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[189] local 10.0.1.2 port 47190 connected with 10.2.0.2 port 5001
[ ID] Interval       Transfer     Bandwidth
[189] 102.0-103.0 sec   128 KBytes  1.05 Mbits/sec
[189] 103.0-104.0 sec   384 KBytes  3.15 Mbits/sec
[189] 104.0-105.0 sec   256 KBytes  2.10 Mbits/sec
[189] 105.0-106.0 sec   128 KBytes  1.05 Mbits/sec
[189] 106.0-107.0 sec   256 KBytes  2.10 Mbits/sec
[189] 107.0-108.0 sec   128 KBytes  1.05 Mbits/sec
[189] 108.0-109.0 sec   128 KBytes  1.05 Mbits/sec
[189] 109.0-110.0 sec   128 KBytes  1.05 Mbits/sec
[189] 110.0-111.0 sec   256 KBytes  2.10 Mbits/sec
[189] 111.0-112.0 sec   384 KBytes  3.15 Mbits/sec
[189] 112.0-113.0 sec   384 KBytes  3.15 Mbits/sec
[189] 113.0-114.0 sec   128 KBytes  1.05 Mbits/sec
[189] 114.0-115.0 sec   256 KBytes  2.10 Mbits/sec
[189] 115.0-116.0 sec   512 KBytes  4.19 Mbits/sec
[189] 116.0-117.0 sec   384 KBytes  3.15 Mbits/sec
[189] 117.0-118.0 sec   128 KBytes  1.05 Mbits/sec
[189] 118.0-119.0 sec   384 KBytes  3.15 Mbits/sec
[189] 119.0-120.0 sec   384 KBytes  3.15 Mbits/sec
[189] 120.0-121.0 sec   384 KBytes  3.15 Mbits/sec
[189] 121.0-122.0 sec   384 KBytes  3.15 Mbits/sec
[189]  0.0-122.8 sec  25.0 MBytes  1.71 Mbits/sec
