------------------------------------------------------------
Client connecting to 10.2.0.2, TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[189] local 10.2.5.2 port 36146 connected with 10.2.0.2 port 5001
[ ID] Interval       Transfer     Bandwidth
[189] 76.0-77.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 77.0-78.0 sec   768 KBytes  6.29 Mbits/sec
[189] 78.0-79.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 79.0-80.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 80.0-81.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 81.0-82.0 sec  1.12 MBytes  9.44 Mbits/sec
[189] 82.0-83.0 sec   896 KBytes  7.34 Mbits/sec
[189] 83.0-84.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 84.0-85.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 85.0-86.0 sec  1.12 MBytes  9.44 Mbits/sec
[189] 86.0-87.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 87.0-88.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 88.0-89.0 sec  1.25 MBytes  10.5 Mbits/sec
[189] 89.0-90.0 sec  1.38 MBytes  11.5 Mbits/sec
[189] 90.0-91.0 sec  1.12 MBytes  9.44 Mbits/sec
[189] 91.0-92.0 sec  1.12 MBytes  9.44 Mbits/sec
[189] 92.0-93.0 sec  1.12 MBytes  9.44 Mbits/sec
[189] 93.0-94.0 sec  1.12 MBytes  9.44 Mbits/sec
[189] 94.0-95.0 sec  1.25 MBytes  10.5 Mbits/sec
[189] 95.0-96.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 96.0-97.0 sec   896 KBytes  7.34 Mbits/sec
[189] 97.0-98.0 sec   896 KBytes  7.34 Mbits/sec
[189] 98.0-99.0 sec   896 KBytes  7.34 Mbits/sec
[189] 99.0-100.0 sec   768 KBytes  6.29 Mbits/sec
[189] 100.0-101.0 sec   896 KBytes  7.34 Mbits/sec
[189] 101.0-102.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 102.0-103.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 103.0-104.0 sec  1.12 MBytes  9.44 Mbits/sec
[189] 104.0-105.0 sec  1.25 MBytes  10.5 Mbits/sec
[189] 105.0-106.0 sec  1.12 MBytes  9.44 Mbits/sec
[189] 106.0-107.0 sec  1.00 MBytes  8.39 Mbits/sec
[189] 107.0-108.0 sec  1.38 MBytes  11.5 Mbits/sec
[189] 108.0-109.0 sec  1.50 MBytes  12.6 Mbits/sec
[189] 109.0-110.0 sec  1.38 MBytes  11.5 Mbits/sec
[189] 110.0-111.0 sec  2.12 MBytes  17.8 Mbits/sec
[189] 111.0-112.0 sec  2.12 MBytes  17.8 Mbits/sec
[189] 112.0-113.0 sec  1.75 MBytes  14.7 Mbits/sec
[189] 113.0-114.0 sec  2.12 MBytes  17.8 Mbits/sec
[189] 114.0-115.0 sec  2.25 MBytes  18.9 Mbits/sec
[189] 115.0-116.0 sec  2.25 MBytes  18.9 Mbits/sec
[189] 116.0-117.0 sec  2.00 MBytes  16.8 Mbits/sec
[189] 117.0-118.0 sec  2.12 MBytes  17.8 Mbits/sec
[189] 118.0-119.0 sec  1.88 MBytes  15.7 Mbits/sec
[189] 119.0-120.0 sec  1.88 MBytes  15.7 Mbits/sec
[189] 120.0-121.0 sec  2.12 MBytes  17.8 Mbits/sec
[189] 121.0-122.0 sec  1.88 MBytes  15.7 Mbits/sec
[189] 122.0-123.0 sec  2.12 MBytes  17.8 Mbits/sec
[189] 123.0-124.0 sec  1.88 MBytes  15.7 Mbits/sec
[189] 124.0-125.0 sec  2.00 MBytes  16.8 Mbits/sec
[189] 125.0-126.0 sec  1.88 MBytes  15.7 Mbits/sec
[189] 126.0-127.0 sec  2.00 MBytes  16.8 Mbits/sec
[189] 127.0-128.0 sec  2.25 MBytes  18.9 Mbits/sec
[189] 128.0-129.0 sec  2.38 MBytes  19.9 Mbits/sec
[189] 129.0-130.0 sec  2.50 MBytes  21.0 Mbits/sec
[189] 130.0-131.0 sec  2.12 MBytes  17.8 Mbits/sec
[189] 131.0-132.0 sec  1.75 MBytes  14.7 Mbits/sec
[189] 132.0-133.0 sec  1.50 MBytes  12.6 Mbits/sec
[189] 133.0-134.0 sec  1.62 MBytes  13.6 Mbits/sec
[189] 134.0-135.0 sec  1.50 MBytes  12.6 Mbits/sec
[189] 135.0-136.0 sec  1.38 MBytes  11.5 Mbits/sec
[189] 136.0-137.0 sec  1.50 MBytes  12.6 Mbits/sec
[189] 137.0-138.0 sec  1.25 MBytes  10.5 Mbits/sec
[189] 138.0-139.0 sec  1.38 MBytes  11.5 Mbits/sec
[189] 139.0-140.0 sec  1.38 MBytes  11.5 Mbits/sec
[189] 140.0-141.0 sec  1.25 MBytes  10.5 Mbits/sec
[189] 141.0-142.0 sec  1.38 MBytes  11.5 Mbits/sec
[189] 142.0-143.0 sec   896 KBytes  7.34 Mbits/sec
[189] 143.0-144.0 sec  1.38 MBytes  11.5 Mbits/sec
[189] 144.0-145.0 sec  1.25 MBytes  10.5 Mbits/sec
[189] 145.0-146.0 sec  1.38 MBytes  11.5 Mbits/sec
[189] 146.0-147.0 sec  1.50 MBytes  12.6 Mbits/sec
[189] 147.0-148.0 sec  1.12 MBytes  9.44 Mbits/sec
[189] 148.0-149.0 sec   512 KBytes  4.19 Mbits/sec
[189] 149.0-150.0 sec  0.00 Bytes  0.00 bits/sec
[189] 150.0-151.0 sec  0.00 Bytes  0.00 bits/sec
[189] 151.0-152.0 sec  0.00 Bytes  0.00 bits/sec
[189] 152.0-153.0 sec  0.00 Bytes  0.00 bits/sec
[189] 153.0-154.0 sec  0.00 Bytes  0.00 bits/sec
[189] 154.0-155.0 sec  0.00 Bytes  0.00 bits/sec
[189] 155.0-156.0 sec  0.00 Bytes  0.00 bits/sec
[189] 156.0-157.0 sec  0.00 Bytes  0.00 bits/sec
[189] 157.0-158.0 sec  0.00 Bytes  0.00 bits/sec
[189] 158.0-159.0 sec  0.00 Bytes  0.00 bits/sec
[189] 159.0-160.0 sec  0.00 Bytes  0.00 bits/sec
[189] 160.0-161.0 sec  0.00 Bytes  0.00 bits/sec
[189] 161.0-162.0 sec  0.00 Bytes  0.00 bits/sec
[189] 162.0-163.0 sec  0.00 Bytes  0.00 bits/sec
[189] 163.0-164.0 sec  0.00 Bytes  0.00 bits/sec
[189] 164.0-165.0 sec  0.00 Bytes  0.00 bits/sec
[189] 165.0-166.0 sec  0.00 Bytes  0.00 bits/sec
[189] 166.0-167.0 sec  0.00 Bytes  0.00 bits/sec
[189] 167.0-168.0 sec  0.00 Bytes  0.00 bits/sec
[189] 168.0-169.0 sec  0.00 Bytes  0.00 bits/sec
[189] 169.0-170.0 sec  0.00 Bytes  0.00 bits/sec
[189] 170.0-171.0 sec  0.00 Bytes  0.00 bits/sec
[189] 171.0-172.0 sec  0.00 Bytes  0.00 bits/sec
[189] 172.0-173.0 sec  0.00 Bytes  0.00 bits/sec
[189] 173.0-174.0 sec  0.00 Bytes  0.00 bits/sec
[189] 174.0-175.0 sec  0.00 Bytes  0.00 bits/sec
[189] 175.0-176.0 sec  0.00 Bytes  0.00 bits/sec
[189] 176.0-177.0 sec  3.50 MBytes  29.4 Mbits/sec
[189] 177.0-178.0 sec  4.62 MBytes  38.8 Mbits/sec
[189] 178.0-179.0 sec  3.75 MBytes  31.5 Mbits/sec
[189] 179.0-180.0 sec  3.50 MBytes  29.4 Mbits/sec
[189] 180.0-181.0 sec  2.88 MBytes  24.1 Mbits/sec
[189] 181.0-182.0 sec  2.50 MBytes  21.0 Mbits/sec
[189] 182.0-183.0 sec  2.50 MBytes  21.0 Mbits/sec
[189] 183.0-184.0 sec  2.38 MBytes  19.9 Mbits/sec
[189] 184.0-185.0 sec  2.12 MBytes  17.8 Mbits/sec
[189] 185.0-186.0 sec  2.38 MBytes  19.9 Mbits/sec
[189] 186.0-187.0 sec  2.62 MBytes  22.0 Mbits/sec
[189] 187.0-188.0 sec  2.75 MBytes  23.1 Mbits/sec
[189] 188.0-189.0 sec  3.38 MBytes  28.3 Mbits/sec
[189] 189.0-190.0 sec  2.38 MBytes  19.9 Mbits/sec
[189] 190.0-191.0 sec  3.38 MBytes  28.3 Mbits/sec
[189] 191.0-192.0 sec  5.25 MBytes  44.0 Mbits/sec
[189] 192.0-193.0 sec  5.62 MBytes  47.2 Mbits/sec
[189] 193.0-194.0 sec  5.50 MBytes  46.1 Mbits/sec
[189] 194.0-195.0 sec  6.00 MBytes  50.3 Mbits/sec
[189] 195.0-196.0 sec  5.75 MBytes  48.2 Mbits/sec
[189] 196.0-197.0 sec  6.12 MBytes  51.4 Mbits/sec
[189] 197.0-198.0 sec  5.12 MBytes  43.0 Mbits/sec
[189]  0.0-199.0 sec   250 MBytes  10.5 Mbits/sec
